status,target,certifiable_alpha,R_J_hat,c_J_prime,n_records,n_M1,n_M0,true_positive,false_positive,TPR,FPR,reliable,unreliable_reason,repeat_index,n_M,n_J,zeta,alpha_min,alpha_max,alpha_step
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,585,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,3,2,3,0,1.0,0.0,True,,586,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,4,1,4,0,1.0,0.0,True,,587,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.76,0.6,0.6029186315906621,5,4,1,4,0,1.0,0.0,True,,588,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,3,2,3,0,1.0,0.0,True,,589,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",590,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",591,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,4,1,4,0,1.0,0.0,True,,592,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.8,0.65,0.6528798190839772,5,4,1,4,0,1.0,0.0,True,,593,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,4,1,4,0,1.0,0.0,True,,594,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,4,1,4,0,1.0,0.0,True,,595,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,4,1,4,0,1.0,0.0,True,,596,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.49,0.3,0.30613655757894065,5,4,1,4,0,1.0,0.0,True,,597,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,4,1,4,0,1.0,0.0,True,,598,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,4,1,4,0,1.0,0.0,True,,599,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.44,0.25,0.2574286568093023,5,4,1,4,0,1.0,0.0,True,,600,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.76,0.6,0.6029186315906621,5,4,1,4,0,1.0,0.0,True,,601,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.72,0.55,0.5548580064996133,5,4,1,4,0,1.0,0.0,True,,602,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,4,1,4,0,1.0,0.0,True,,603,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",604,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,4,1,4,0,1.0,0.0,True,,605,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.49,0.3,0.30613655757894065,5,4,1,4,0,1.0,0.0,True,,606,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",607,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,4,1,4,0,1.0,0.0,True,,608,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.76,0.6,0.6029186315906621,5,4,1,4,0,1.0,0.0,True,,609,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.72,0.55,0.5548580064996133,5,4,1,4,0,1.0,0.0,True,,610,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,611,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.49,0.3,0.30613655757894065,5,4,1,4,0,1.0,0.0,True,,612,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",613,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",614,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,4,1,4,0,1.0,0.0,True,,615,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,4,1,4,0,1.0,0.0,True,,616,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",617,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",618,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,4,1,4,0,1.0,0.0,True,,619,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,3,2,3,0,1.0,0.0,True,,620,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",621,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,622,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,623,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",624,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,4,1,4,0,1.0,0.0,True,,625,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,4,1,4,0,1.0,0.0,True,,626,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",627,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,4,1,4,0,1.0,0.0,True,,628,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.44,0.25,0.2574286568093023,5,4,1,4,0,1.0,0.0,True,,629,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,3,2,3,0,1.0,0.0,True,,630,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",631,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",632,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",633,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.72,0.55,0.5548580064996133,5,4,1,4,0,1.0,0.0,True,,634,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,4,1,4,0,1.0,0.0,True,,635,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,4,1,4,0,1.0,0.0,True,,636,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",637,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,3,2,3,0,1.0,0.0,True,,638,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,639,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,4,1,4,0,1.0,0.0,True,,640,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,3,2,3,0,1.0,0.0,True,,641,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,3,2,3,0,1.0,0.0,True,,642,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",643,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.49,0.3,0.30613655757894065,5,4,1,4,0,1.0,0.0,True,,644,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,645,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,3,2,3,0,1.0,0.0,True,,646,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,4,1,4,0,1.0,0.0,True,,647,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,4,1,4,0,1.0,0.0,True,,648,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.49,0.3,0.30613655757894065,5,4,1,4,0,1.0,0.0,True,,649,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,3,2,3,0,1.0,0.0,True,,650,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,4,1,4,0,1.0,0.0,True,,651,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",652,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",653,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.49,0.3,0.30613655757894065,5,4,1,4,0,1.0,0.0,True,,654,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",655,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.72,0.55,0.5548580064996133,5,4,1,4,0,1.0,0.0,True,,656,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",657,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,3,2,3,0,1.0,0.0,True,,658,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,3,2,3,0,1.0,0.0,True,,659,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.72,0.55,0.5548580064996133,5,4,1,4,0,1.0,0.0,True,,660,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,3,2,3,0,1.0,0.0,True,,661,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,3,2,3,0,1.0,0.0,True,,662,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,3,2,3,0,1.0,0.0,True,,663,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,664,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.76,0.6,0.6029186315906621,5,4,1,4,0,1.0,0.0,True,,665,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.72,0.55,0.5548580064996133,5,4,1,4,0,1.0,0.0,True,,666,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,3,2,3,0,1.0,0.0,True,,667,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.49,0.3,0.30613655757894065,5,4,1,4,0,1.0,0.0,True,,668,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",669,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,670,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,3,2,3,0,1.0,0.0,True,,671,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,4,1,4,0,1.0,0.0,True,,672,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.76,0.6,0.6029186315906621,5,3,2,3,0,1.0,0.0,True,,673,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,3,2,3,0,1.0,0.0,True,,674,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,4,1,4,0,1.0,0.0,True,,675,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,3,2,3,0,1.0,0.0,True,,676,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",677,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",678,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",679,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",680,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,4,1,4,0,1.0,0.0,True,,681,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,3,2,3,0,1.0,0.0,True,,682,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,3,2,3,0,1.0,0.0,True,,683,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,684,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,4,1,4,0,1.0,0.0,True,,685,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.72,0.55,0.5548580064996133,5,4,1,4,0,1.0,0.0,True,,686,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.44,0.25,0.2574286568093023,5,4,1,4,0,1.0,0.0,True,,687,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",688,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.44,0.25,0.2574286568093023,5,3,2,3,0,1.0,0.0,True,,689,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,4,1,4,0,1.0,0.0,True,,690,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",691,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",692,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,4,1,4,0,1.0,0.0,True,,693,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,4,1,4,0,1.0,0.0,True,,694,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.72,0.55,0.5548580064996133,5,4,1,4,0,1.0,0.0,True,,695,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,4,1,4,0,1.0,0.0,True,,696,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",697,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,4,1,4,0,1.0,0.0,True,,698,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,699,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,700,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.44,0.25,0.2574286568093023,5,4,1,4,0,1.0,0.0,True,,701,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",702,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",703,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.72,0.55,0.5548580064996133,5,3,2,3,0,1.0,0.0,True,,704,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.76,0.6,0.6029186315906621,5,3,2,3,0,1.0,0.0,True,,705,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.76,0.6,0.6029186315906621,5,4,1,4,0,1.0,0.0,True,,706,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",707,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.44,0.25,0.2574286568093023,5,3,2,3,0,1.0,0.0,True,,708,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.8,0.65,0.6528798190839772,5,3,2,3,0,1.0,0.0,True,,709,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",710,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",711,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,4,1,4,0,1.0,0.0,True,,712,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",713,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,4,1,4,0,1.0,0.0,True,,714,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,3,2,3,0,1.0,0.0,True,,715,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,716,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,717,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",718,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,719,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,3,2,3,0,1.0,0.0,True,,720,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,4,1,4,0,1.0,0.0,True,,721,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,4,1,4,0,1.0,0.0,True,,722,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,3,2,3,0,1.0,0.0,True,,723,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,4,1,4,0,1.0,0.0,True,,724,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,4,1,4,0,1.0,0.0,True,,725,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.49,0.3,0.30613655757894065,5,3,2,3,0,1.0,0.0,True,,726,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,727,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",728,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,4,1,4,0,1.0,0.0,True,,729,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,3,2,3,0,1.0,0.0,True,,730,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",731,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,3,2,3,0,1.0,0.0,True,,732,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.76,0.6,0.6029186315906621,5,4,1,4,0,1.0,0.0,True,,733,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,4,1,4,0,1.0,0.0,True,,734,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,4,1,4,0,1.0,0.0,True,,735,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.27,0.1,0.1067115106931591,5,3,2,3,0,1.0,0.0,True,,736,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,4,1,4,0,1.0,0.0,True,,737,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.44,0.25,0.2574286568093023,5,4,1,4,0,1.0,0.0,True,,738,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.8,0.65,0.6528798190839772,5,3,2,3,0,1.0,0.0,True,,739,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,4,1,4,0,1.0,0.0,True,,740,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,4,1,4,0,1.0,0.0,True,,741,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,4,1,4,0,1.0,0.0,True,,742,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,4,1,4,0,1.0,0.0,True,,743,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.44,0.25,0.2574286568093023,5,4,1,4,0,1.0,0.0,True,,744,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.76,0.6,0.6029186315906621,5,4,1,4,0,1.0,0.0,True,,745,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,746,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.68,0.5,0.5084298604635467,5,4,1,4,0,1.0,0.0,True,,747,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,4,1,4,0,1.0,0.0,True,,748,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.8,0.65,0.6528798190839772,5,3,2,3,0,1.0,0.0,True,,749,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.8,0.65,0.6528798190839772,5,4,1,4,0,1.0,0.0,True,,750,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,751,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,4,1,4,0,1.0,0.0,True,,752,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,3,2,3,0,1.0,0.0,True,,753,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,3,2,3,0,1.0,0.0,True,,754,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,4,1,4,0,1.0,0.0,True,,755,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,3,2,3,0,1.0,0.0,True,,756,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,757,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,758,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,759,5,20,0.05,0.01,0.8,0.01
invalid_reliability,visual_factuality,,,,5,5,0,5,0,1.0,,False,"No human-labelled successes in D_M, so FPR cannot be estimated.",760,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,3,2,3,0,1.0,0.0,True,,761,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.72,0.55,0.5548580064996133,5,3,2,3,0,1.0,0.0,True,,762,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.76,0.6,0.6029186315906621,5,4,1,4,0,1.0,0.0,True,,763,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,4,1,4,0,1.0,0.0,True,,764,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,4,1,4,0,1.0,0.0,True,,765,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.76,0.6,0.6029186315906621,5,3,2,3,0,1.0,0.0,True,,766,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.63,0.45,0.4524243570827292,5,4,1,4,0,1.0,0.0,True,,767,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.8,0.65,0.6528798190839772,5,3,2,3,0,1.0,0.0,True,,768,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.59,0.4,0.4091034879349963,5,4,1,4,0,1.0,0.0,True,,769,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,4,1,4,0,1.0,0.0,True,,770,5,20,0.05,0.01,0.8,0.01
certified,visual_factuality,0.54,0.35,0.35668919917292097,5,4,1,4,0,1.0,0.0,True,,771,5,20,0.05,0.01,0.8,0.01
